episode,reward,completion_rate,collisions,steps,epsilon
420.0,8.359999999999973,0.5,1.0,100.0,0.12120401149972035
421.0,38.77999999999995,1.0,0.0,86.0,0.12059799144222175
422.0,40.429999999999964,1.0,0.0,81.0,0.11999500148501063
423.0,41.06999999999997,1.0,0.0,53.0,0.11939502647758558
424.0,5.879999999999966,0.5,0.0,100.0,0.11879805134519765
425.0,6.799999999999975,0.5,1.0,100.0,0.11820406108847166
426.0,-9.480000000000004,0.0,2.0,100.0,0.1176130407830293
427.0,8.479999999999944,0.5,0.0,100.0,0.11702497557911415
428.0,3.160000000000008,0.5,4.0,100.0,0.11643985070121858
429.0,40.39999999999997,1.0,0.0,52.0,0.11585765144771248
430.0,39.219999999999985,1.0,0.0,78.0,0.11527836319047392
431.0,7.359999999999954,0.5,0.0,100.0,0.11470197137452155
432.0,7.239999999999964,0.5,0.0,100.0,0.11412846151764894
433.0,38.499999999999964,1.0,0.0,66.0,0.1135578192100607
434.0,6.639999999999978,0.5,2.0,100.0,0.11299003011401039
435.0,6.199999999999979,0.5,0.0,100.0,0.11242507996344034
436.0,-5.359999999999992,0.0,2.0,100.0,0.11186295456362313
437.0,9.79999999999994,0.5,0.0,100.0,0.11130363979080501
438.0,9.039999999999942,0.5,0.0,100.0,0.11074712159185099
439.0,-2.400000000000001,0.0,0.0,100.0,0.11019338598389174
440.0,7.95999999999994,0.5,0.0,100.0,0.10964241905397228
441.0,39.62999999999998,1.0,1.0,41.0,0.10909420695870241
442.0,40.059999999999974,1.0,1.0,54.0,0.1085487359239089
443.0,38.08999999999995,1.0,0.0,83.0,0.10800599224428936
444.0,36.72999999999996,1.0,0.0,91.0,0.10746596228306791
445.0,34.57999999999996,1.0,2.0,98.0,0.10692863247165257
446.0,37.34999999999997,1.0,0.0,81.0,0.1063939893092943
447.0,37.60999999999998,1.0,3.0,87.0,0.10586201936274783
448.0,37.74999999999996,1.0,0.0,81.0,0.10533270926593409
449.0,36.47999999999999,1.0,1.0,100.0,0.10480604571960442
450.0,40.119999999999976,1.0,0.0,80.0,0.1042820154910064
451.0,8.239999999999945,0.5,0.0,100.0,0.10376060541355137
452.0,7.199999999999967,0.5,0.0,100.0,0.1032418023864836
453.0,35.35999999999997,1.0,2.0,100.0,0.10272559337455119
454.0,35.77999999999999,1.0,3.0,94.0,0.10221196540767843
455.0,7.43999999999996,0.5,0.0,100.0,0.10170090558064004
456.0,6.4800000000000075,0.5,0.0,100.0,0.10119240105273684
457.0,38.879999999999995,1.0,1.0,72.0,0.10068643904747315
458.0,38.20999999999999,1.0,0.0,55.0,0.10018300685223579
459.0,41.159999999999975,1.0,0.0,52.0,0.0996820918179746
460.0,9.079999999999943,0.5,0.0,100.0,0.09918368135888474
461.0,42.26999999999998,1.0,0.0,33.0,0.09868776295209031
462.0,38.45999999999999,1.0,0.0,70.0,0.09819432413732986
463.0,9.27999999999995,0.5,0.0,100.0,0.09770335251664321
464.0,39.479999999999976,1.0,1.0,68.0,0.09721483575406
465.0,-2.6399999999999992,0.0,0.0,100.0,0.09672876157528969
466.0,41.72999999999998,1.0,0.0,47.0,0.09624511776741324
467.0,41.899999999999984,1.0,0.0,34.0,0.09576389217857617
468.0,5.320000000000006,0.5,0.0,100.0,0.09528507271768329
469.0,40.00999999999997,1.0,0.0,63.0,0.09480864735409487
470.0,5.760000000000005,0.5,3.0,100.0,0.0943346041173244
471.0,2.120000000000005,0.5,3.0,100.0,0.09386293109673778
472.0,41.67999999999998,1.0,0.0,40.0,0.09339361644125409
473.0,5.440000000000008,0.5,2.0,100.0,0.09292664835904782
474.0,41.569999999999986,1.0,0.0,47.0,0.09246201511725258
475.0,40.879999999999974,1.0,0.0,48.0,0.09199970504166631
476.0,8.359999999999973,0.5,1.0,100.0,0.09153970651645797
477.0,41.45999999999998,1.0,0.0,46.0,0.09108200798387568
478.0,9.239999999999943,0.5,0.0,100.0,0.0906265979439563
479.0,42.09999999999998,1.0,0.0,38.0,0.09017346495423652
480.0,40.99999999999998,1.0,0.0,52.0,0.08972259762946533
481.0,41.69999999999998,1.0,0.0,38.0,0.089273984641318
482.0,8.119999999999946,0.5,0.0,100.0,0.0888276147181114
483.0,40.699999999999946,1.0,0.0,94.0,0.08838347664452084
484.0,41.42999999999998,1.0,0.0,45.0,0.08794155926129824
485.0,41.949999999999974,1.0,0.0,61.0,0.08750185146499175
486.0,41.899999999999984,1.0,0.0,50.0,0.08706434220766679
487.0,9.71999999999994,0.5,0.0,100.0,0.08662902049662846
488.0,3.7199999999999633,0.5,0.0,100.0,0.08619587539414532
489.0,41.219999999999985,1.0,0.0,46.0,0.08576489601717459
490.0,42.009999999999984,1.0,0.0,47.0,0.08533607153708872
491.0,40.429999999999986,1.0,0.0,61.0,0.08490939117940327
492.0,6.759999999999962,0.5,0.0,100.0,0.08448484422350626
493.0,6.999999999999973,0.5,1.0,100.0,0.08406242000238873
494.0,41.10999999999997,1.0,0.0,61.0,0.08364210790237678
495.0,6.3999999999999915,0.5,0.0,100.0,0.0832238973628649
496.0,3.920000000000008,0.5,1.0,100.0,0.08280777787605056
497.0,39.77999999999997,1.0,0.0,62.0,0.08239373898667031
498.0,9.55999999999997,0.5,0.0,100.0,0.08198177029173696
499.0,9.679999999999945,0.5,0.0,100.0,0.08157186144027828
500.0,6.919999999999953,0.5,1.0,100.0,0.0811640021330769
501.0,6.879999999999978,0.5,0.0,100.0,0.08075818212241151
502.0,8.639999999999942,0.5,0.0,100.0,0.08035439121179945
503.0,42.06999999999998,1.0,0.0,45.0,0.07995261925574046
504.0,42.15999999999998,1.0,0.0,48.0,0.07955285615946175
505.0,39.74999999999999,1.0,1.0,57.0,0.07915509187866444
506.0,41.329999999999956,1.0,0.0,83.0,0.07875931641927113
507.0,42.51999999999998,1.0,0.0,44.0,0.07836551983717477
508.0,3.679999999999975,0.5,2.0,100.0,0.07797369223798889
509.0,38.87999999999998,1.0,0.0,76.0,0.07758382377679894
510.0,-4.519999999999995,0.0,0.0,100.0,0.07719590465791494
511.0,41.39999999999998,1.0,0.0,64.0,0.07680992513462537
512.0,38.459999999999965,1.0,0.0,70.0,0.07642587550895225
513.0,4.7999999999999705,0.5,3.0,100.0,0.07604374613140748
514.0,40.25999999999999,1.0,0.0,34.0,0.07566352740075044
515.0,42.959999999999994,1.0,0.0,24.0,0.07528520976374668
516.0,39.05999999999996,1.0,0.0,94.0,0.07490878371492794
517.0,38.89,1.0,2.0,83.0,0.0745342397963533
518.0,41.719999999999985,1.0,0.0,60.0,0.07416156859737154
519.0,-0.8399999999999965,0.5,0.0,100.0,0.07379076075438468
520.0,41.389999999999986,1.0,0.0,41.0,0.07342180695061275
521.0,39.64999999999996,1.0,0.0,67.0,0.07305469791585968
522.0,39.86999999999999,1.0,1.0,61.0,0.07268942442628039
523.0,4.279999999999998,0.5,1.0,100.0,0.07232597730414898
524.0,6.559999999999955,0.5,0.0,100.0,0.07196434741762824
525.0,6.599999999999959,0.5,0.0,100.0,0.0716045256805401
526.0,40.30999999999996,1.0,0.0,89.0,0.0712465030521374
527.0,40.45999999999999,1.0,0.0,42.0,0.0708902705368767
528.0,7.999999999999944,0.5,0.0,100.0,0.07053581918419231
529.0,8.71999999999994,0.5,0.0,100.0,0.07018314008827135
530.0,9.159999999999988,0.5,1.0,100.0,0.06983222438783
531.0,38.52999999999995,1.0,0.0,99.0,0.06948306326589085
532.0,40.92999999999998,1.0,0.0,51.0,0.0691356479495614
533.0,40.33999999999996,1.0,0.0,82.0,0.06878996970981359
534.0,41.06999999999998,1.0,0.0,49.0,0.06844601986126451
535.0,6.639999999999973,0.5,2.0,100.0,0.06810378976195819
536.0,9.919999999999948,0.5,0.0,100.0,0.0677632708131484
537.0,38.47,1.0,1.0,73.0,0.06742445445908266
538.0,40.969999999999985,1.0,1.0,71.0,0.06708733218678724
539.0,42.09999999999997,1.0,0.0,62.0,0.0667518955258533
540.0,8.679999999999968,0.5,0.0,100.0,0.06641813604822402
541.0,40.47999999999998,1.0,0.0,84.0,0.0660860453679829
542.0,38.90999999999998,1.0,2.0,93.0,0.06575561514114299
543.0,41.509999999999984,1.0,0.0,45.0,0.06542683706543727
544.0,5.999999999999964,0.5,0.0,100.0,0.06509970288011008
545.0,38.99999999999997,1.0,0.0,76.0,0.06477420436570952
546.0,40.609999999999985,1.0,0.0,39.0,0.06445033334388098
547.0,41.739999999999974,1.0,1.0,58.0,0.06412808167716157
548.0,42.02999999999998,1.0,0.0,57.0,0.06380744126877576
549.0,8.479999999999938,0.5,0.0,100.0,0.06348840406243188
550.0,42.31999999999998,1.0,0.0,48.0,0.06317096204211972
551.0,8.639999999999942,0.5,0.0,100.0,0.06285510723190912
552.0,40.46999999999997,1.0,0.0,49.0,0.06254083169574957
553.0,6.599999999999961,0.5,1.0,100.0,0.062228127537270826
554.0,6.8799999999999475,0.5,0.0,100.0,0.06191698689958447
555.0,42.09999999999998,1.0,0.0,42.0,0.061607401965086545
556.0,41.989999999999974,1.0,0.0,61.0,0.06129936495526111
557.0,-0.16000000000002396,0.5,1.0,100.0,0.0609928681304848
558.0,42.11999999999996,1.0,0.0,68.0,0.060687903789832374
559.0,3.3200000000000025,0.5,5.0,100.0,0.06038446427088321
560.0,-0.27999999999999836,0.5,0.0,100.0,0.06008254194952879
561.0,41.22999999999998,1.0,0.0,49.0,0.05978212923978115
562.0,40.959999999999994,1.0,0.0,28.0,0.05948321859358224
563.0,7.2399999999999505,0.5,1.0,100.0,0.05918580250061433
564.0,41.90999999999998,1.0,0.0,61.0,0.058889873488111255
565.0,7.999999999999955,0.5,1.0,100.0,0.058595424120670696
566.0,41.91999999999998,1.0,0.0,40.0,0.05830244700006734
567.0,9.039999999999944,0.5,0.0,100.0,0.058010934765067
568.0,40.31999999999996,1.0,0.0,76.0,0.05772088009124167
569.0,41.66999999999999,1.0,0.0,33.0,0.05743227569078546
570.0,41.99999999999998,1.0,0.0,40.0,0.05714511431233153
571.0,41.37999999999997,1.0,0.0,54.0,0.05685938874076987
572.0,42.399999999999984,1.0,0.0,32.0,0.056575091797066025
573.0,43.199999999999996,1.0,0.0,40.0,0.056292216338080694
574.0,31.819999999999983,1.0,4.0,90.0,0.05601075525639029
575.0,41.94999999999998,1.0,0.0,45.0,0.05573070148010834
576.0,-5.119999999999993,0.0,2.0,100.0,0.0554520479727078
577.0,42.08999999999998,1.0,0.0,35.0,0.05517478773284426
578.0,6.999999999999987,0.5,0.0,100.0,0.05489891379418004
579.0,41.639999999999986,1.0,0.0,44.0,0.05462441922520914
580.0,39.669999999999945,1.0,1.0,93.0,0.0543512971290831
581.0,41.87999999999996,1.0,0.0,84.0,0.05407954064343768
582.0,9.359999999999943,0.5,0.0,100.0,0.05380914294022049
583.0,6.079999999999958,0.5,0.0,100.0,0.05354009722551939
584.0,2.2799999999999985,0.5,2.0,100.0,0.05327239673939179
585.0,-2.7599999999999993,0.0,0.0,100.0,0.053006034755694834
586.0,3.8399999999999834,0.5,2.0,100.0,0.052741004581916356
587.0,8.839999999999947,0.5,0.0,100.0,0.052477299559006776
588.0,42.48999999999998,1.0,0.0,43.0,0.052214913061211746
589.0,41.469999999999985,1.0,0.0,53.0,0.05195383849590569
590.0,41.78999999999998,1.0,0.0,57.0,0.05169406930342616
591.0,42.23999999999998,1.0,0.0,48.0,0.05143559895690903
592.0,41.62999999999998,1.0,0.0,45.0,0.051178420962124486
593.0,40.13999999999996,1.0,0.0,86.0,0.05092252885731386
594.0,9.479999999999936,0.5,0.0,100.0,0.05066791621302729
595.0,41.15999999999998,1.0,0.0,68.0,0.05041457663196215
596.0,41.999999999999986,1.0,0.0,56.0,0.050162503748802344
597.0,9.079999999999947,0.5,0.0,100.0,0.05
598.0,41.79999999999999,1.0,0.0,68.0,0.05
599.0,4.280000000000008,0.5,2.0,100.0,0.05
600.0,43.09999999999999,1.0,0.0,42.0,0.05
601.0,42.509999999999984,1.0,0.0,33.0,0.05
602.0,41.59999999999998,1.0,0.0,44.0,0.05
603.0,37.72999999999999,1.0,0.0,87.0,0.05
604.0,39.73999999999995,1.0,0.0,78.0,0.05
605.0,38.659999999999954,1.0,0.0,82.0,0.05
606.0,9.51999999999994,0.5,0.0,100.0,0.05
607.0,8.03999999999994,0.5,1.0,100.0,0.05
608.0,43.069999999999986,1.0,0.0,41.0,0.05
609.0,-4.72,0.0,0.0,100.0,0.05
610.0,41.20999999999998,1.0,0.0,39.0,0.05
611.0,7.319999999999955,0.5,0.0,100.0,0.05
612.0,41.98999999999998,1.0,0.0,45.0,0.05
613.0,42.79999999999998,1.0,0.0,36.0,0.05
614.0,36.649999999999956,1.0,0.0,99.0,0.05
615.0,-2.9199999999999995,0.0,0.0,100.0,0.05
616.0,40.72999999999998,1.0,0.0,51.0,0.05
617.0,42.83,1.0,0.0,41.0,0.05
618.0,34.60999999999998,1.0,5.0,79.0,0.05
619.0,4.679999999999962,0.5,0.0,100.0,0.05
620.0,1.3599999999999863,0.5,2.0,100.0,0.05
621.0,42.18999999999998,1.0,0.0,37.0,0.05
622.0,41.839999999999975,1.0,0.0,52.0,0.05
623.0,8.919999999999984,0.5,0.0,100.0,0.05
624.0,41.829999999999984,1.0,0.0,37.0,0.05
625.0,38.14999999999997,1.0,0.0,77.0,0.05
626.0,3.319999999999978,0.5,0.0,100.0,0.05
627.0,41.98999999999998,1.0,0.0,37.0,0.05
628.0,8.439999999999937,0.5,0.0,100.0,0.05
629.0,-2.439999999999999,0.0,0.0,100.0,0.05
630.0,41.45999999999998,1.0,0.0,70.0,0.05
631.0,42.18999999999998,1.0,0.0,33.0,0.05
632.0,41.209999999999965,1.0,0.0,75.0,0.05
633.0,-3.9600000000000013,0.0,0.0,100.0,0.05
634.0,37.55999999999999,1.0,0.0,64.0,0.05
635.0,42.56999999999999,1.0,0.0,35.0,0.05
636.0,41.58999999999998,1.0,0.0,45.0,0.05
637.0,39.77999999999996,1.0,0.0,78.0,0.05
638.0,40.31999999999998,1.0,0.0,52.0,0.05
639.0,39.73999999999998,1.0,0.0,90.0,0.05
640.0,42.36999999999999,1.0,0.0,31.0,0.05
641.0,41.40999999999998,1.0,0.0,51.0,0.05
642.0,41.64999999999998,1.0,0.0,47.0,0.05
643.0,42.11999999999998,1.0,0.0,52.0,0.05
644.0,5.919999999999994,0.5,0.0,100.0,0.05
645.0,10.519999999999943,0.5,0.0,100.0,0.05
646.0,43.069999999999986,1.0,0.0,57.0,0.05
647.0,-4.599999999999993,0.0,0.0,100.0,0.05
648.0,41.97999999999998,1.0,0.0,62.0,0.05
649.0,40.3,1.0,1.0,58.0,0.05
650.0,41.999999999999986,1.0,0.0,40.0,0.05
651.0,41.859999999999985,1.0,0.0,54.0,0.05
652.0,7.35999999999995,0.5,0.0,100.0,0.05
653.0,42.04999999999998,1.0,0.0,43.0,0.05
654.0,39.969999999999985,1.0,1.0,51.0,0.05
655.0,41.73,1.0,0.0,47.0,0.05
656.0,41.16999999999999,1.0,0.0,35.0,0.05
657.0,42.97999999999999,1.0,0.0,38.0,0.05
658.0,6.839999999999947,0.5,0.0,100.0,0.05
659.0,42.929999999999986,1.0,0.0,39.0,0.05
660.0,41.91999999999999,1.0,0.0,40.0,0.05
661.0,40.00999999999996,1.0,0.0,87.0,0.05
662.0,42.469999999999985,1.0,0.0,37.0,0.05
663.0,34.98999999999998,1.0,0.0,97.0,0.05
664.0,39.99999999999997,1.0,0.0,84.0,0.05
665.0,42.64999999999998,1.0,0.0,43.0,0.05
666.0,7.3999999999999595,0.5,1.0,100.0,0.05
667.0,38.81999999999994,1.0,0.0,98.0,0.05
668.0,42.47999999999998,1.0,0.0,40.0,0.05
669.0,42.599999999999994,1.0,0.0,40.0,0.05
670.0,41.06999999999999,1.0,0.0,65.0,0.05
671.0,3.1199999999999593,0.5,2.0,100.0,0.05
672.0,42.25999999999999,1.0,0.0,34.0,0.05
673.0,41.90999999999998,1.0,0.0,37.0,0.05
674.0,8.439999999999944,0.5,0.0,100.0,0.05
675.0,42.16999999999999,1.0,0.0,43.0,0.05
676.0,7.239999999999976,0.5,0.0,100.0,0.05
677.0,40.52999999999997,1.0,0.0,47.0,0.05
678.0,6.879999999999953,0.5,2.0,100.0,0.05
679.0,8.239999999999938,0.5,0.0,100.0,0.05
680.0,6.479999999999958,0.5,0.0,100.0,0.05
681.0,-2.640000000000001,0.0,0.0,100.0,0.05
682.0,43.199999999999996,1.0,0.0,36.0,0.05
683.0,7.3999999999999515,0.5,0.0,100.0,0.05
684.0,33.88999999999997,1.0,1.0,95.0,0.05
685.0,42.24999999999998,1.0,0.0,43.0,0.05
686.0,8.439999999999943,0.5,1.0,100.0,0.05
687.0,6.159999999999976,0.5,1.0,100.0,0.05
688.0,9.599999999999975,0.5,0.0,100.0,0.05
689.0,39.58999999999996,1.0,0.0,77.0,0.05
690.0,41.90999999999998,1.0,0.0,45.0,0.05
691.0,39.56999999999994,1.0,0.0,95.0,0.05
692.0,41.77999999999997,1.0,0.0,54.0,0.05
693.0,-2.6399999999999992,0.0,0.0,100.0,0.05
694.0,9.719999999999953,0.5,0.0,100.0,0.05
695.0,42.15999999999998,1.0,0.0,40.0,0.05
696.0,39.70999999999998,1.0,0.0,93.0,0.05
697.0,9.67999999999994,0.5,0.0,100.0,0.05
698.0,10.079999999999977,0.5,0.0,100.0,0.05
699.0,41.91999999999999,1.0,0.0,32.0,0.05
700.0,42.25999999999999,1.0,0.0,38.0,0.05
701.0,43.01999999999998,1.0,0.0,50.0,0.05
702.0,35.559999999999974,1.0,3.0,76.0,0.05
703.0,39.94999999999998,1.0,0.0,69.0,0.05
704.0,41.929999999999986,1.0,0.0,35.0,0.05
705.0,-5.679999999999997,0.0,0.0,100.0,0.05
706.0,39.77999999999998,1.0,0.0,94.0,0.05
707.0,7.399999999999944,0.5,0.0,100.0,0.05
708.0,42.43999999999998,1.0,0.0,60.0,0.05
709.0,6.839999999999947,0.5,0.0,100.0,0.05
710.0,39.47999999999998,1.0,1.0,44.0,0.05
711.0,2.879999999999985,0.5,2.0,100.0,0.05
712.0,5.039999999999971,0.5,0.0,100.0,0.05
713.0,41.84999999999998,1.0,0.0,43.0,0.05
714.0,42.70999999999998,1.0,0.0,45.0,0.05
715.0,-5.679999999999993,0.0,0.0,100.0,0.05
716.0,42.21999999999997,1.0,0.0,50.0,0.05
717.0,40.80999999999998,1.0,2.0,59.0,0.05
718.0,1.679999999999978,0.5,2.0,100.0,0.05
719.0,42.34999999999998,1.0,0.0,53.0,0.05
720.0,42.71999999999998,1.0,0.0,56.0,0.05
721.0,38.429999999999986,1.0,3.0,57.0,0.05
722.0,41.149999999999984,1.0,0.0,49.0,0.05
723.0,42.10999999999999,1.0,0.0,33.0,0.05
724.0,-5.159999999999994,0.0,0.0,100.0,0.05
725.0,6.879999999999955,0.5,2.0,100.0,0.05
726.0,41.819999999999986,1.0,0.0,34.0,0.05
727.0,39.979999999999976,1.0,0.0,50.0,0.05
728.0,43.429999999999986,1.0,0.0,45.0,0.05
729.0,41.66999999999997,1.0,0.0,65.0,0.05
730.0,40.46999999999997,1.0,0.0,61.0,0.05
731.0,43.089999999999975,1.0,0.0,47.0,0.05
732.0,41.35999999999998,1.0,1.0,48.0,0.05
733.0,41.27999999999999,1.0,0.0,60.0,0.05
734.0,38.76999999999995,1.0,2.0,79.0,0.05
735.0,42.39999999999998,1.0,0.0,40.0,0.05
736.0,37.88999999999997,1.0,0.0,63.0,0.05
737.0,43.079999999999984,1.0,0.0,44.0,0.05
738.0,41.29999999999997,1.0,0.0,66.0,0.05
739.0,6.399999999999953,0.5,1.0,100.0,0.05
740.0,42.42999999999998,1.0,0.0,49.0,0.05
741.0,6.359999999999963,0.5,2.0,100.0,0.05
742.0,41.21999999999997,1.0,0.0,50.0,0.05
743.0,39.969999999999985,1.0,1.0,51.0,0.05
744.0,41.97999999999999,1.0,0.0,30.0,0.05
745.0,42.29999999999998,1.0,0.0,38.0,0.05
746.0,39.79999999999997,1.0,1.0,84.0,0.05
747.0,42.27999999999999,1.0,0.0,40.0,0.05
748.0,42.90999999999998,1.0,0.0,41.0,0.05
749.0,42.15999999999998,1.0,0.0,56.0,0.05
750.0,-6.95999999999999,0.0,2.0,100.0,0.05
751.0,7.759999999999968,0.5,0.0,100.0,0.05
752.0,42.48999999999998,1.0,0.0,43.0,0.05
753.0,41.54999999999998,1.0,0.0,37.0,0.05
754.0,5.480000000000006,0.5,2.0,100.0,0.05
755.0,38.14999999999999,1.0,1.0,41.0,0.05
756.0,7.159999999999954,0.5,0.0,100.0,0.05
757.0,33.74999999999998,1.0,2.0,97.0,0.05
758.0,4.959999999999962,0.5,0.0,100.0,0.05
759.0,42.48999999999999,1.0,0.0,35.0,0.05
760.0,40.76999999999997,1.0,0.0,63.0,0.05
761.0,5.639999999999964,0.5,1.0,100.0,0.05
762.0,41.14999999999996,1.0,0.0,65.0,0.05
763.0,7.639999999999952,0.5,0.0,100.0,0.05
764.0,5.6799999999999535,0.5,0.0,100.0,0.05
765.0,-4.319999999999994,0.0,0.0,100.0,0.05
766.0,41.45999999999998,1.0,0.0,38.0,0.05
767.0,42.29999999999998,1.0,0.0,34.0,0.05
768.0,41.73,1.0,1.0,35.0,0.05
769.0,37.01,1.0,0.0,79.0,0.05
770.0,-6.719999999999994,0.0,1.0,100.0,0.05
771.0,42.39999999999998,1.0,0.0,40.0,0.05
772.0,41.999999999999986,1.0,0.0,32.0,0.05
773.0,41.02999999999998,1.0,0.0,45.0,0.05
774.0,41.16999999999998,1.0,0.0,51.0,0.05
775.0,-2.800000000000002,0.0,0.0,100.0,0.05
776.0,41.999999999999986,1.0,0.0,32.0,0.05
777.0,10.359999999999946,0.5,0.0,100.0,0.05
778.0,41.299999999999976,1.0,0.0,50.0,0.05
779.0,42.41999999999999,1.0,0.0,38.0,0.05
780.0,5.0399999999999565,0.5,0.0,100.0,0.05
781.0,40.859999999999985,1.0,0.0,50.0,0.05
782.0,5.63999999999995,0.5,0.0,100.0,0.05
783.0,41.86999999999999,1.0,0.0,29.0,0.05
784.0,38.98999999999998,1.0,3.0,45.0,0.05
785.0,3.959999999999961,0.5,0.0,100.0,0.05
786.0,42.82999999999998,1.0,0.0,49.0,0.05
787.0,42.23999999999999,1.0,0.0,40.0,0.05
788.0,41.68999999999997,1.0,0.0,59.0,0.05
789.0,42.55999999999999,1.0,0.0,52.0,0.05
790.0,42.29999999999998,1.0,0.0,38.0,0.05
791.0,42.48999999999999,1.0,0.0,55.0,0.05
792.0,40.519999999999975,1.0,0.0,76.0,0.05
793.0,41.10999999999996,1.0,0.0,85.0,0.05
794.0,-5.119999999999996,0.0,0.0,100.0,0.05
795.0,7.439999999999949,0.5,0.0,100.0,0.05
796.0,42.25999999999998,1.0,0.0,50.0,0.05
797.0,42.04999999999998,1.0,0.0,47.0,0.05
798.0,40.83999999999997,1.0,0.0,76.0,0.05
799.0,6.359999999999953,0.5,0.0,100.0,0.05
800.0,7.1599999999999495,0.5,0.0,100.0,0.05
801.0,42.149999999999984,1.0,0.0,37.0,0.05
802.0,41.19999999999998,1.0,0.0,40.0,0.05
803.0,35.459999999999994,1.0,2.0,90.0,0.05
804.0,41.23999999999998,1.0,0.0,44.0,0.05
805.0,43.31999999999998,1.0,0.0,44.0,0.05
806.0,42.74999999999999,1.0,0.0,45.0,0.05
807.0,40.57999999999997,1.0,0.0,58.0,0.05
808.0,8.439999999999948,0.5,0.0,100.0,0.05
809.0,4.919999999999954,0.5,0.0,100.0,0.05
810.0,42.38999999999998,1.0,0.0,41.0,0.05
811.0,41.859999999999985,1.0,0.0,34.0,0.05
812.0,42.40999999999998,1.0,0.0,47.0,0.05
813.0,4.559999999999958,0.5,0.0,100.0,0.05
814.0,42.35999999999999,1.0,0.0,28.0,0.05
815.0,41.869999999999976,1.0,0.0,45.0,0.05
816.0,41.38999999999998,1.0,0.0,41.0,0.05
817.0,4.679999999999971,0.5,2.0,100.0,0.05
818.0,37.53999999999997,1.0,0.0,90.0,0.05
819.0,8.039999999999988,0.5,0.0,100.0,0.05
820.0,5.879999999999952,0.5,0.0,100.0,0.05
821.0,42.41999999999999,1.0,0.0,50.0,0.05
822.0,42.25999999999998,1.0,0.0,46.0,0.05
823.0,40.16999999999995,1.0,0.0,99.0,0.05
824.0,42.229999999999976,1.0,0.0,45.0,0.05
825.0,6.400000000000012,0.5,3.0,100.0,0.05
826.0,6.43999999999995,0.5,0.0,100.0,0.05
827.0,41.47999999999998,1.0,0.0,44.0,0.05
828.0,39.97999999999996,1.0,0.0,82.0,0.05
829.0,42.41999999999998,1.0,0.0,54.0,0.05
830.0,42.59999999999999,1.0,0.0,36.0,0.05
831.0,42.329999999999984,1.0,0.0,55.0,0.05
832.0,42.22999999999997,1.0,0.0,73.0,0.05
833.0,41.94999999999999,1.0,0.0,37.0,0.05
834.0,41.62999999999998,1.0,0.0,49.0,0.05
835.0,41.94999999999998,1.0,0.0,41.0,0.05
836.0,10.319999999999979,0.5,0.0,100.0,0.05
837.0,7.879999999999947,0.5,0.0,100.0,0.05
838.0,42.21999999999999,1.0,0.0,34.0,0.05
839.0,7.399999999999942,0.5,0.0,100.0,0.05
840.0,43.4,1.0,0.0,28.0,0.05
841.0,42.289999999999985,1.0,0.0,39.0,0.05
842.0,3.479999999999963,0.5,1.0,100.0,0.05
843.0,5.63999999999998,0.5,2.0,100.0,0.05
844.0,6.039999999999952,0.5,0.0,100.0,0.05
845.0,40.58999999999995,1.0,0.0,89.0,0.05
846.0,42.43999999999998,1.0,0.0,36.0,0.05
847.0,42.58999999999999,1.0,0.0,33.0,0.05
848.0,7.919999999999962,0.5,0.0,100.0,0.05
849.0,31.320000000000004,1.0,6.0,96.0,0.05
850.0,39.84999999999998,1.0,0.0,79.0,0.05
851.0,42.469999999999985,1.0,0.0,41.0,0.05
852.0,42.749999999999986,1.0,0.0,49.0,0.05
853.0,6.759999999999951,0.5,0.0,100.0,0.05
854.0,42.739999999999974,1.0,0.0,62.0,0.05
855.0,4.839999999999977,0.5,0.0,100.0,0.05
856.0,6.079999999999956,0.5,0.0,100.0,0.05
857.0,42.34999999999998,1.0,0.0,45.0,0.05
858.0,41.689999999999976,1.0,0.0,67.0,0.05
859.0,41.859999999999985,1.0,0.0,30.0,0.05
860.0,42.27999999999998,1.0,0.0,48.0,0.05
861.0,40.35999999999996,1.0,1.0,88.0,0.05
862.0,40.77999999999997,1.0,0.0,66.0,0.05
863.0,5.5599999999999525,0.5,0.0,100.0,0.05
864.0,6.759999999999963,0.5,0.0,100.0,0.05
865.0,39.82999999999996,1.0,0.0,93.0,0.05
866.0,41.579999999999984,1.0,0.0,34.0,0.05
867.0,-3.9999999999999942,0.0,0.0,100.0,0.05
868.0,41.81999999999998,1.0,0.0,70.0,0.05
869.0,41.02999999999998,1.0,0.0,93.0,0.05
870.0,9.279999999999939,0.5,0.0,100.0,0.05
871.0,9.079999999999949,0.5,0.0,100.0,0.05
872.0,40.579999999999984,1.0,0.0,54.0,0.05
873.0,41.87999999999998,1.0,0.0,36.0,0.05
874.0,42.37999999999999,1.0,0.0,54.0,0.05
875.0,40.83999999999996,1.0,0.0,64.0,0.05
876.0,42.66999999999997,1.0,0.0,53.0,0.05
877.0,42.47999999999998,1.0,0.0,40.0,0.05
878.0,41.85999999999998,1.0,0.0,62.0,0.05
879.0,5.679999999999957,0.5,0.0,100.0,0.05
880.0,8.679999999999973,0.5,0.0,100.0,0.05
881.0,42.03999999999998,1.0,0.0,60.0,0.05
882.0,42.219999999999985,1.0,0.0,66.0,0.05
883.0,43.31999999999999,1.0,0.0,36.0,0.05
884.0,42.21999999999997,1.0,0.0,58.0,0.05
885.0,42.60999999999998,1.0,0.0,47.0,0.05
886.0,42.67999999999998,1.0,0.0,60.0,0.05
