episode,reward,completion_rate,collisions,steps,epsilon
418.0,38.699999999999974,1.0,3.0,78.0,0.12242520289863423
419.0,6.399999999999962,0.5,0.0,100.0,0.12181307688414106
420.0,4.999999999999996,0.5,3.0,100.0,0.12120401149972035
421.0,39.54999999999996,1.0,0.0,69.0,0.12059799144222175
422.0,5.079999999999971,0.5,0.0,100.0,0.11999500148501063
423.0,36.07000000000001,1.0,0.0,89.0,0.11939502647758558
424.0,39.58999999999997,1.0,0.0,69.0,0.11879805134519765
425.0,1.3599999999999839,0.5,5.0,100.0,0.11820406108847166
426.0,39.829999999999984,1.0,0.0,65.0,0.1176130407830293
427.0,40.729999999999976,1.0,0.0,51.0,0.11702497557911415
428.0,40.22999999999996,1.0,0.0,81.0,0.11643985070121858
429.0,40.07999999999998,1.0,0.0,48.0,0.11585765144771248
430.0,6.039999999999965,0.5,0.0,100.0,0.11527836319047392
431.0,35.479999999999976,1.0,4.0,92.0,0.11470197137452155
432.0,9.439999999999948,0.5,0.0,100.0,0.11412846151764894
433.0,36.68999999999997,1.0,1.0,79.0,0.1135578192100607
434.0,7.199999999999952,0.5,0.0,100.0,0.11299003011401039
435.0,32.55999999999999,1.0,1.0,88.0,0.11242507996344034
436.0,4.999999999999987,0.5,1.0,100.0,0.11186295456362313
437.0,7.399999999999944,0.5,0.0,100.0,0.11130363979080501
438.0,7.239999999999951,0.5,1.0,100.0,0.11074712159185099
439.0,36.25999999999997,1.0,0.0,90.0,0.11019338598389174
440.0,9.159999999999943,0.5,0.0,100.0,0.10964241905397228
441.0,38.83999999999998,1.0,0.0,48.0,0.10909420695870241
442.0,42.269999999999975,1.0,0.0,49.0,0.1085487359239089
443.0,4.95999999999997,0.5,0.0,100.0,0.10800599224428936
444.0,34.359999999999964,1.0,0.0,96.0,0.10746596228306791
445.0,7.9599999999999485,0.5,0.0,100.0,0.10692863247165257
446.0,5.599999999999973,0.5,0.0,100.0,0.1063939893092943
447.0,8.319999999999954,0.5,0.0,100.0,0.10586201936274783
448.0,4.559999999999963,0.5,0.0,100.0,0.10533270926593409
449.0,36.51999999999998,1.0,0.0,92.0,0.10480604571960442
450.0,0.7199999999999828,0.5,4.0,100.0,0.1042820154910064
451.0,37.90999999999997,1.0,3.0,65.0,0.10376060541355137
452.0,8.279999999999951,0.5,0.0,100.0,0.1032418023864836
453.0,37.219999999999985,1.0,2.0,66.0,0.10272559337455119
454.0,39.45999999999996,1.0,0.0,90.0,0.10221196540767843
455.0,7.999999999999992,0.5,0.0,100.0,0.10170090558064004
456.0,6.719999999999964,0.5,0.0,100.0,0.10119240105273684
457.0,39.23999999999998,1.0,0.0,56.0,0.10068643904747315
458.0,1.919999999999972,0.5,0.0,100.0,0.10018300685223579
459.0,37.039999999999964,1.0,0.0,96.0,0.0996820918179746
460.0,2.839999999999989,0.5,5.0,100.0,0.09918368135888474
461.0,36.92999999999998,1.0,1.0,67.0,0.09868776295209031
462.0,38.08999999999998,1.0,0.0,47.0,0.09819432413732986
463.0,7.719999999999951,0.5,0.0,100.0,0.09770335251664321
464.0,-4.199999999999995,0.0,0.0,100.0,0.09721483575406
465.0,41.24999999999997,1.0,0.0,55.0,0.09672876157528969
466.0,3.7999999999999665,0.5,0.0,100.0,0.09624511776741324
467.0,5.999999999999961,0.5,0.0,100.0,0.09576389217857617
468.0,-4.4399999999999995,0.0,0.0,100.0,0.09528507271768329
469.0,37.91999999999997,1.0,0.0,92.0,0.09480864735409487
470.0,40.52999999999997,1.0,1.0,59.0,0.0943346041173244
471.0,4.719999999999989,0.5,1.0,100.0,0.09386293109673778
472.0,40.769999999999975,1.0,0.0,43.0,0.09339361644125409
473.0,6.919999999999975,0.5,2.0,100.0,0.09292664835904782
474.0,39.02999999999996,1.0,1.0,81.0,0.09246201511725258
475.0,38.16999999999995,1.0,0.0,87.0,0.09199970504166631
476.0,6.200000000000004,0.5,2.0,100.0,0.09153970651645797
477.0,6.079999999999966,0.5,0.0,100.0,0.09108200798387568
478.0,1.5999999999999792,0.5,2.0,100.0,0.0906265979439563
479.0,33.32999999999997,1.0,2.0,87.0,0.09017346495423652
480.0,5.1999999999999735,0.5,1.0,100.0,0.08972259762946533
481.0,42.29999999999998,1.0,0.0,34.0,0.089273984641318
482.0,40.459999999999965,1.0,0.0,66.0,0.0888276147181114
483.0,7.799999999999944,0.5,0.0,100.0,0.08838347664452084
484.0,6.7599999999999625,0.5,0.0,100.0,0.08794155926129824
485.0,5.08,0.5,3.0,100.0,0.08750185146499175
486.0,2.2000000000000055,0.5,6.0,100.0,0.08706434220766679
487.0,41.91999999999998,1.0,0.0,40.0,0.08662902049662846
488.0,7.279999999999954,0.5,0.0,100.0,0.08619587539414532
489.0,40.56999999999998,1.0,0.0,47.0,0.08576489601717459
490.0,5.599999999999978,0.5,2.0,100.0,0.08533607153708872
491.0,4.039999999999964,0.5,2.0,100.0,0.08490939117940327
492.0,7.319999999999948,0.5,1.0,100.0,0.08448484422350626
493.0,9.119999999999957,0.5,0.0,100.0,0.08406242000238873
494.0,41.02999999999997,1.0,0.0,69.0,0.08364210790237678
495.0,41.22,1.0,1.0,50.0,0.0832238973628649
496.0,38.339999999999975,1.0,0.0,98.0,0.08280777787605056
497.0,7.999999999999945,0.5,0.0,100.0,0.08239373898667031
498.0,39.01999999999997,1.0,0.0,86.0,0.08198177029173696
499.0,7.559999999999953,0.5,0.0,100.0,0.08157186144027828
500.0,39.18999999999995,1.0,0.0,89.0,0.0811640021330769
501.0,-5.639999999999995,0.0,1.0,100.0,0.08075818212241151
502.0,36.47999999999997,1.0,1.0,80.0,0.08035439121179945
503.0,39.70999999999998,1.0,0.0,85.0,0.07995261925574046
504.0,41.46999999999997,1.0,0.0,69.0,0.07955285615946175
505.0,-1.5200000000000007,0.0,0.0,100.0,0.07915509187866444
506.0,41.52999999999998,1.0,0.0,55.0,0.07875931641927113
507.0,6.9199999999999635,0.5,2.0,100.0,0.07836551983717477
508.0,6.239999999999961,0.5,0.0,100.0,0.07797369223798889
509.0,41.69,1.0,0.0,59.0,0.07758382377679894
510.0,7.799999999999991,0.5,1.0,100.0,0.07719590465791494
511.0,41.89999999999999,1.0,0.0,46.0,0.07680992513462537
512.0,39.139999999999965,1.0,1.0,66.0,0.07642587550895225
513.0,42.97999999999999,1.0,0.0,46.0,0.07604374613140748
514.0,34.43999999999996,1.0,1.0,88.0,0.07566352740075044
515.0,40.44999999999999,1.0,0.0,43.0,0.07528520976374668
516.0,39.96999999999999,1.0,0.0,51.0,0.07490878371492794
517.0,42.669999999999995,1.0,0.0,57.0,0.0745342397963533
518.0,7.279999999999962,0.5,0.0,100.0,0.07416156859737154
519.0,6.799999999999969,0.5,0.0,100.0,0.07379076075438468
520.0,5.599999999999974,0.5,0.0,100.0,0.07342180695061275
521.0,40.07999999999996,1.0,0.0,60.0,0.07305469791585968
522.0,39.669999999999995,1.0,1.0,57.0,0.07268942442628039
523.0,9.279999999999939,0.5,0.0,100.0,0.07232597730414898
524.0,41.16999999999997,1.0,0.0,51.0,0.07196434741762824
525.0,6.999999999999951,0.5,0.0,100.0,0.0716045256805401
526.0,-5.759999999999997,0.0,3.0,100.0,0.0712465030521374
527.0,7.32000000000001,0.5,2.0,100.0,0.0708902705368767
528.0,42.62999999999998,1.0,0.0,45.0,0.07053581918419231
529.0,7.759999999999947,0.5,2.0,100.0,0.07018314008827135
530.0,4.32,0.5,1.0,100.0,0.06983222438783
531.0,7.9999999999999405,0.5,0.0,100.0,0.06948306326589085
532.0,42.239999999999995,1.0,0.0,36.0,0.0691356479495614
533.0,42.11999999999998,1.0,0.0,52.0,0.06878996970981359
534.0,42.16999999999999,1.0,0.0,35.0,0.06844601986126451
535.0,40.86999999999996,1.0,1.0,81.0,0.06810378976195819
536.0,6.480000000000014,0.5,2.0,100.0,0.0677632708131484
537.0,42.129999999999995,1.0,0.0,59.0,0.06742445445908266
538.0,5.399999999999997,0.5,0.0,100.0,0.06708733218678724
539.0,10.519999999999946,0.5,0.0,100.0,0.0667518955258533
540.0,-4.16,0.0,0.0,100.0,0.06641813604822402
541.0,8.639999999999953,0.5,0.0,100.0,0.0660860453679829
542.0,6.839999999999968,0.5,0.0,100.0,0.06575561514114299
543.0,7.959999999999952,0.5,0.0,100.0,0.06542683706543727
544.0,42.33999999999999,1.0,0.0,38.0,0.06509970288011008
545.0,9.439999999999946,0.5,0.0,100.0,0.06477420436570952
546.0,6.279999999999953,0.5,0.0,100.0,0.06445033334388098
547.0,3.5599999999999934,0.5,3.0,100.0,0.06412808167716157
548.0,37.05999999999996,1.0,0.0,78.0,0.06380744126877576
549.0,8.87999999999994,0.5,0.0,100.0,0.06348840406243188
550.0,7.559999999999941,0.5,0.0,100.0,0.06317096204211972
551.0,8.679999999999945,0.5,0.0,100.0,0.06285510723190912
552.0,35.69999999999998,1.0,0.0,86.0,0.06254083169574957
553.0,41.42999999999996,1.0,0.0,73.0,0.062228127537270826
554.0,40.07999999999995,1.0,0.0,88.0,0.06191698689958447
555.0,37.579999999999956,1.0,0.0,90.0,0.061607401965086545
556.0,5.319999999999976,0.5,0.0,100.0,0.06129936495526111
557.0,7.359999999999954,0.5,0.0,100.0,0.0609928681304848
558.0,7.399999999999949,0.5,0.0,100.0,0.060687903789832374
559.0,8.599999999999943,0.5,0.0,100.0,0.06038446427088321
560.0,6.1599999999999655,0.5,0.0,100.0,0.06008254194952879
561.0,8.239999999999966,0.5,0.0,100.0,0.05978212923978115
562.0,38.61999999999996,1.0,0.0,62.0,0.05948321859358224
563.0,6.839999999999964,0.5,0.0,100.0,0.05918580250061433
564.0,7.2799999999999585,0.5,1.0,100.0,0.058889873488111255
565.0,38.099999999999966,1.0,2.0,94.0,0.058595424120670696
566.0,36.439999999999976,1.0,0.0,80.0,0.05830244700006734
567.0,7.3599999999999515,0.5,0.0,100.0,0.058010934765067
568.0,40.58999999999996,1.0,0.0,77.0,0.05772088009124167
569.0,38.959999999999965,1.0,0.0,64.0,0.05743227569078546
570.0,5.959999999999969,0.5,0.0,100.0,0.05714511431233153
571.0,40.60999999999997,1.0,0.0,59.0,0.05685938874076987
572.0,41.089999999999975,1.0,0.0,47.0,0.056575091797066025
573.0,41.84999999999998,1.0,0.0,63.0,0.056292216338080694
574.0,43.24999999999999,1.0,0.0,31.0,0.05601075525639029
575.0,42.68999999999999,1.0,0.0,39.0,0.05573070148010834
576.0,5.279999999999985,0.5,1.0,100.0,0.0554520479727078
577.0,4.99999999999997,0.5,0.0,100.0,0.05517478773284426
578.0,38.97999999999999,1.0,2.0,58.0,0.05489891379418004
579.0,41.929999999999986,1.0,0.0,39.0,0.05462441922520914
580.0,40.46999999999996,1.0,0.0,73.0,0.0543512971290831
581.0,37.96999999999997,1.0,0.0,87.0,0.05407954064343768
582.0,8.03999999999994,0.5,0.0,100.0,0.05380914294022049
583.0,40.669999999999966,1.0,0.0,57.0,0.05354009722551939
584.0,40.04,1.0,1.0,60.0,0.05327239673939179
585.0,4.199999999999981,0.5,0.0,100.0,0.053006034755694834
586.0,41.07999999999997,1.0,1.0,76.0,0.052741004581916356
587.0,42.98,1.0,0.0,46.0,0.052477299559006776
588.0,39.55999999999995,1.0,0.0,92.0,0.052214913061211746
589.0,36.69999999999998,1.0,3.0,74.0,0.05195383849590569
590.0,6.719999999999962,0.5,0.0,100.0,0.05169406930342616
591.0,42.30999999999998,1.0,0.0,45.0,0.05143559895690903
592.0,8.839999999999936,0.5,0.0,100.0,0.051178420962124486
593.0,42.44,1.0,0.0,48.0,0.05092252885731386
594.0,40.069999999999965,1.0,1.0,65.0,0.05066791621302729
595.0,39.93999999999996,1.0,1.0,90.0,0.05041457663196215
596.0,41.739999999999995,1.0,1.0,46.0,0.050162503748802344
597.0,38.37999999999998,1.0,0.0,66.0,0.05
598.0,41.989999999999995,1.0,0.0,41.0,0.05
599.0,39.85999999999997,1.0,1.0,86.0,0.05
600.0,7.599999999999949,0.5,0.0,100.0,0.05
601.0,41.14999999999996,1.0,0.0,61.0,0.05
602.0,41.689999999999976,1.0,1.0,47.0,0.05
603.0,10.159999999999965,0.5,0.0,100.0,0.05
604.0,41.81999999999997,1.0,0.0,54.0,0.05
605.0,37.08999999999996,1.0,0.0,83.0,0.05
606.0,41.93999999999996,1.0,0.0,66.0,0.05
607.0,8.639999999999937,0.5,0.0,100.0,0.05
608.0,9.559999999999961,0.5,0.0,100.0,0.05
609.0,43.15999999999999,1.0,0.0,44.0,0.05
610.0,4.879999999999974,0.5,0.0,100.0,0.05
611.0,6.3199999999999585,0.5,0.0,100.0,0.05
612.0,41.529999999999966,1.0,0.0,71.0,0.05
613.0,39.02999999999995,1.0,0.0,85.0,0.05
614.0,42.77999999999997,1.0,0.0,58.0,0.05
615.0,42.73,1.0,0.0,43.0,0.05
616.0,42.74999999999999,1.0,0.0,29.0,0.05
617.0,40.31999999999995,1.0,0.0,96.0,0.05
618.0,41.08999999999999,1.0,0.0,55.0,0.05
619.0,41.41999999999996,1.0,0.0,70.0,0.05
620.0,39.639999999999965,1.0,0.0,68.0,0.05
621.0,36.759999999999984,1.0,0.0,76.0,0.05
622.0,8.31999999999994,0.5,0.0,100.0,0.05
623.0,41.42999999999999,1.0,0.0,41.0,0.05
624.0,6.879999999999954,0.5,0.0,100.0,0.05
625.0,-2.2,0.0,1.0,100.0,0.05
626.0,5.759999999999952,0.5,0.0,100.0,0.05
627.0,7.679999999999948,0.5,0.0,100.0,0.05
628.0,43.199999999999974,1.0,0.0,52.0,0.05
629.0,40.98,1.0,0.0,66.0,0.05
630.0,43.14999999999999,1.0,0.0,41.0,0.05
631.0,7.319999999999945,0.5,0.0,100.0,0.05
632.0,42.879999999999974,1.0,0.0,56.0,0.05
633.0,9.199999999999948,0.5,0.0,100.0,0.05
634.0,5.639999999999968,0.5,0.0,100.0,0.05
635.0,7.039999999999961,0.5,0.0,100.0,0.05
636.0,42.05999999999999,1.0,0.0,30.0,0.05
637.0,6.95999999999996,0.5,0.0,100.0,0.05
638.0,42.08999999999999,1.0,0.0,35.0,0.05
639.0,40.49999999999999,1.0,0.0,62.0,0.05
640.0,35.31999999999996,1.0,1.0,100.0,0.05
641.0,42.66999999999999,1.0,0.0,41.0,0.05
642.0,40.58999999999996,1.0,0.0,77.0,0.05
643.0,42.05999999999997,1.0,0.0,70.0,0.05
644.0,42.68999999999997,1.0,0.0,55.0,0.05
645.0,10.279999999999944,0.5,0.0,100.0,0.05
646.0,40.41999999999997,1.0,0.0,78.0,0.05
647.0,-1.8399999999999976,0.0,0.0,100.0,0.05
648.0,10.279999999999959,0.5,0.0,100.0,0.05
649.0,39.36999999999997,1.0,0.0,83.0,0.05
650.0,6.439999999999953,0.5,0.0,100.0,0.05
651.0,42.16,1.0,0.0,40.0,0.05
652.0,7.95999999999994,0.5,0.0,100.0,0.05
653.0,4.079999999999976,0.5,2.0,100.0,0.05
654.0,41.19999999999998,1.0,0.0,60.0,0.05
655.0,43.43,1.0,0.0,33.0,0.05
656.0,6.27999999999996,0.5,0.0,100.0,0.05
657.0,5.319999999999963,0.5,0.0,100.0,0.05
658.0,9.559999999999942,0.5,0.0,100.0,0.05
659.0,7.0799999999999415,0.5,0.0,100.0,0.05
660.0,42.29999999999999,1.0,0.0,34.0,0.05
661.0,39.45999999999998,1.0,1.0,58.0,0.05
662.0,6.959999999999954,0.5,0.0,100.0,0.05
663.0,42.25,1.0,0.0,31.0,0.05
664.0,42.69,1.0,0.0,43.0,0.05
665.0,9.079999999999945,0.5,0.0,100.0,0.05
666.0,9.07999999999999,0.5,1.0,100.0,0.05
667.0,7.959999999999944,0.5,0.0,100.0,0.05
668.0,42.64999999999999,1.0,0.0,35.0,0.05
669.0,42.3,1.0,0.0,42.0,0.05
670.0,42.21999999999999,1.0,0.0,54.0,0.05
671.0,8.479999999999949,0.5,0.0,100.0,0.05
672.0,39.79999999999997,1.0,0.0,60.0,0.05
673.0,37.059999999999945,1.0,0.0,94.0,0.05
674.0,40.49999999999998,1.0,0.0,90.0,0.05
675.0,41.72,1.0,0.0,60.0,0.05
676.0,42.63999999999997,1.0,0.0,60.0,0.05
677.0,42.58999999999999,1.0,0.0,25.0,0.05
678.0,43.31999999999998,1.0,0.0,44.0,0.05
679.0,7.11999999999996,0.5,2.0,100.0,0.05
680.0,42.47999999999999,1.0,0.0,24.0,0.05
681.0,42.24999999999999,1.0,0.0,39.0,0.05
682.0,43.389999999999986,1.0,0.0,49.0,0.05
683.0,42.21999999999996,1.0,0.0,70.0,0.05
684.0,39.61999999999996,1.0,0.0,66.0,0.05
685.0,40.96999999999999,1.0,0.0,55.0,0.05
686.0,43.29999999999997,1.0,0.0,54.0,0.05
687.0,37.59999999999996,1.0,1.0,72.0,0.05
688.0,43.81999999999999,1.0,0.0,34.0,0.05
689.0,40.35999999999999,1.0,1.0,60.0,0.05
690.0,43.16999999999999,1.0,0.0,31.0,0.05
691.0,6.4799999999999525,0.5,0.0,100.0,0.05
692.0,7.719999999999946,0.5,0.0,100.0,0.05
693.0,43.19,1.0,0.0,25.0,0.05
694.0,7.839999999999941,0.5,0.0,100.0,0.05
695.0,41.17999999999998,1.0,0.0,42.0,0.05
696.0,42.23999999999998,1.0,0.0,52.0,0.05
697.0,40.75999999999995,1.0,0.0,96.0,0.05
698.0,42.059999999999995,1.0,1.0,46.0,0.05
699.0,41.09999999999998,1.0,0.0,30.0,0.05
700.0,5.639999999999961,0.5,0.0,100.0,0.05
701.0,38.629999999999995,1.0,1.0,61.0,0.05
702.0,43.299999999999976,1.0,0.0,46.0,0.05
703.0,42.91,1.0,0.0,25.0,0.05
704.0,41.21999999999998,1.0,0.0,46.0,0.05
705.0,42.129999999999995,1.0,1.0,43.0,0.05
706.0,42.81999999999999,1.0,0.0,54.0,0.05
707.0,8.35999999999994,0.5,0.0,100.0,0.05
708.0,41.459999999999994,1.0,1.0,50.0,0.05
709.0,39.879999999999946,1.0,1.0,96.0,0.05
710.0,42.87999999999999,1.0,0.0,32.0,0.05
711.0,8.719999999999951,0.5,0.0,100.0,0.05
712.0,7.919999999999952,0.5,0.0,100.0,0.05
713.0,43.0,1.0,0.0,28.0,0.05
714.0,43.14999999999999,1.0,0.0,37.0,0.05
715.0,-4.279999999999994,0.0,0.0,100.0,0.05
716.0,9.879999999999937,0.5,0.0,100.0,0.05
717.0,40.59999999999999,1.0,0.0,68.0,0.05
718.0,42.48999999999999,1.0,0.0,35.0,0.05
719.0,40.89999999999999,1.0,0.0,62.0,0.05
720.0,42.39999999999999,1.0,0.0,44.0,0.05
721.0,42.849999999999994,1.0,0.0,31.0,0.05
722.0,39.35999999999996,1.0,0.0,72.0,0.05
723.0,5.479999999999972,0.5,0.0,100.0,0.05
724.0,42.729999999999976,1.0,0.0,47.0,0.05
725.0,42.83999999999997,1.0,0.0,60.0,0.05
726.0,7.6399999999999455,0.5,0.0,100.0,0.05
727.0,42.24999999999999,1.0,0.0,27.0,0.05
728.0,41.48999999999998,1.0,0.0,51.0,0.05
729.0,42.92999999999999,1.0,0.0,39.0,0.05
730.0,41.019999999999975,1.0,0.0,66.0,0.05
731.0,42.42999999999997,1.0,0.0,53.0,0.05
732.0,9.23999999999994,0.5,0.0,100.0,0.05
733.0,40.98999999999999,1.0,0.0,53.0,0.05
734.0,42.51999999999997,1.0,0.0,56.0,0.05
735.0,42.66999999999998,1.0,0.0,49.0,0.05
736.0,41.429999999999986,1.0,0.0,37.0,0.05
737.0,40.39999999999997,1.0,0.0,64.0,0.05
738.0,38.78999999999995,1.0,0.0,97.0,0.05
739.0,40.67999999999996,1.0,1.0,80.0,0.05
740.0,42.93999999999999,1.0,0.0,26.0,0.05
741.0,42.78999999999997,1.0,0.0,57.0,0.05
742.0,40.389999999999986,1.0,0.0,37.0,0.05
743.0,42.24999999999997,1.0,0.0,51.0,0.05
744.0,41.86999999999998,1.0,0.0,33.0,0.05
745.0,9.079999999999943,0.5,0.0,100.0,0.05
746.0,37.13999999999999,1.0,4.0,50.0,0.05
747.0,42.959999999999994,1.0,0.0,32.0,0.05
748.0,40.88999999999996,1.0,0.0,75.0,0.05
749.0,40.829999999999984,1.0,0.0,69.0,0.05
750.0,-8.079999999999995,0.0,4.0,100.0,0.05
751.0,7.119999999999956,0.5,1.0,100.0,0.05
752.0,40.08999999999997,1.0,0.0,63.0,0.05
753.0,40.42999999999998,1.0,0.0,37.0,0.05
754.0,38.23999999999998,1.0,2.0,84.0,0.05
755.0,42.75999999999999,1.0,0.0,28.0,0.05
756.0,42.35999999999998,1.0,0.0,48.0,0.05
757.0,9.959999999999988,0.5,0.0,100.0,0.05
758.0,42.119999999999976,1.0,0.0,64.0,0.05
759.0,41.149999999999984,1.0,0.0,37.0,0.05
760.0,42.99999999999998,1.0,0.0,44.0,0.05
761.0,41.95999999999996,1.0,0.0,76.0,0.05
762.0,43.059999999999974,1.0,0.0,46.0,0.05
763.0,43.22999999999998,1.0,0.0,49.0,0.05
764.0,42.37999999999997,1.0,0.0,66.0,0.05
765.0,8.319999999999956,0.5,0.0,100.0,0.05
766.0,42.53999999999999,1.0,0.0,30.0,0.05
767.0,41.329999999999984,1.0,0.0,35.0,0.05
768.0,36.60999999999997,1.0,1.0,79.0,0.05
769.0,42.98999999999999,1.0,0.0,33.0,0.05
770.0,39.96999999999996,1.0,0.0,83.0,0.05
771.0,41.36999999999997,1.0,0.0,55.0,0.05
772.0,41.50999999999997,1.0,0.0,53.0,0.05
773.0,43.01999999999998,1.0,0.0,46.0,0.05
774.0,40.25999999999998,1.0,1.0,50.0,0.05
775.0,42.08,1.0,1.0,24.0,0.05
776.0,40.87999999999998,1.0,0.0,36.0,0.05
777.0,38.33999999999996,1.0,0.0,78.0,0.05
778.0,40.529999999999944,1.0,0.0,87.0,0.05
779.0,41.18999999999998,1.0,0.0,41.0,0.05
780.0,40.47999999999997,1.0,0.0,60.0,0.05
781.0,42.389999999999986,1.0,0.0,33.0,0.05
782.0,42.229999999999976,1.0,0.0,49.0,0.05
783.0,40.37999999999998,1.0,0.0,38.0,0.05
784.0,41.79999999999997,1.0,0.0,52.0,0.05
785.0,42.449999999999974,1.0,0.0,43.0,0.05
786.0,40.859999999999964,1.0,0.0,70.0,0.05
787.0,40.14999999999997,1.0,0.0,57.0,0.05
788.0,43.24999999999997,1.0,0.0,51.0,0.05
789.0,38.049999999999955,1.0,0.0,95.0,0.05
790.0,41.079999999999984,1.0,0.0,44.0,0.05
791.0,-0.5200000000000008,0.5,0.0,100.0,0.05
792.0,39.01999999999995,1.0,2.0,82.0,0.05
793.0,42.62999999999999,1.0,0.0,41.0,0.05
794.0,41.67999999999998,1.0,0.0,44.0,0.05
795.0,-2.8800000000000012,0.0,0.0,100.0,0.05
796.0,39.52999999999996,1.0,0.0,79.0,0.05
797.0,42.66999999999999,1.0,0.0,33.0,0.05
798.0,39.199999999999996,1.0,0.0,64.0,0.05
799.0,41.14999999999996,1.0,0.0,73.0,0.05
800.0,42.189999999999976,1.0,0.0,49.0,0.05
801.0,42.51999999999998,1.0,0.0,44.0,0.05
802.0,39.27999999999996,1.0,0.0,72.0,0.05
803.0,42.349999999999994,1.0,0.0,33.0,0.05
804.0,42.82999999999999,1.0,0.0,33.0,0.05
805.0,42.699999999999974,1.0,0.0,50.0,0.05
806.0,40.81999999999999,1.0,0.0,58.0,0.05
807.0,42.79999999999999,1.0,0.0,24.0,0.05
808.0,42.829999999999984,1.0,0.0,41.0,0.05
809.0,42.70999999999998,1.0,0.0,45.0,0.05
810.0,41.839999999999975,1.0,0.0,52.0,0.05
811.0,41.18999999999998,1.0,0.0,33.0,0.05
812.0,42.559999999999974,1.0,0.0,44.0,0.05
813.0,43.12999999999998,1.0,0.0,43.0,0.05
814.0,42.60999999999999,1.0,0.0,23.0,0.05
815.0,41.74999999999999,1.0,0.0,33.0,0.05
816.0,6.3200000000000065,0.5,0.0,100.0,0.05
817.0,7.919999999999953,0.5,0.0,100.0,0.05
818.0,43.55,1.0,0.0,37.0,0.05
819.0,42.69999999999999,1.0,0.0,26.0,0.05
820.0,40.78999999999998,1.0,0.0,37.0,0.05
821.0,42.91999999999999,1.0,0.0,36.0,0.05
822.0,42.39999999999998,1.0,0.0,48.0,0.05
823.0,43.02999999999999,1.0,0.0,49.0,0.05
824.0,34.439999999999955,1.0,2.0,92.0,0.05
825.0,10.439999999999987,0.5,0.0,100.0,0.05
826.0,43.17999999999998,1.0,0.0,50.0,0.05
827.0,42.77999999999999,1.0,0.0,34.0,0.05
828.0,42.84999999999998,1.0,0.0,59.0,0.05
829.0,43.00999999999999,1.0,0.0,35.0,0.05
830.0,42.14999999999998,1.0,0.0,61.0,0.05
831.0,42.849999999999994,1.0,0.0,35.0,0.05
832.0,42.41999999999997,1.0,0.0,74.0,0.05
833.0,40.969999999999985,1.0,0.0,39.0,0.05
834.0,42.479999999999976,1.0,0.0,60.0,0.05
835.0,37.44999999999998,1.0,2.0,83.0,0.05
836.0,43.049999999999976,1.0,0.0,51.0,0.05
837.0,9.319999999999942,0.5,0.0,100.0,0.05
838.0,42.87999999999999,1.0,0.0,24.0,0.05
839.0,42.799999999999976,1.0,0.0,48.0,0.05
840.0,39.809999999999974,1.0,0.0,63.0,0.05
841.0,41.929999999999986,1.0,0.0,35.0,0.05
842.0,40.319999999999965,1.0,0.0,68.0,0.05
843.0,43.28,1.0,0.0,36.0,0.05
844.0,42.909999999999975,1.0,0.0,49.0,0.05
845.0,42.36999999999997,1.0,0.0,59.0,0.05
846.0,41.36999999999998,1.0,0.0,39.0,0.05
847.0,42.63999999999999,1.0,0.0,28.0,0.05
848.0,40.36999999999998,1.0,2.0,63.0,0.05
849.0,43.19,1.0,0.0,25.0,0.05
850.0,42.82999999999999,1.0,0.0,37.0,0.05
851.0,42.72999999999999,1.0,0.0,27.0,0.05
852.0,42.669999999999995,1.0,0.0,41.0,0.05
853.0,42.26999999999998,1.0,0.0,53.0,0.05
854.0,43.24999999999997,1.0,0.0,55.0,0.05
855.0,42.59999999999997,1.0,0.0,52.0,0.05
856.0,41.76999999999998,1.0,0.0,75.0,0.05
857.0,41.11999999999996,1.0,0.0,64.0,0.05
858.0,10.35999999999994,0.5,0.0,100.0,0.05
859.0,7.359999999999959,0.5,0.0,100.0,0.05
860.0,43.839999999999975,1.0,0.0,48.0,0.05
861.0,41.109999999999985,1.0,0.0,61.0,0.05
862.0,6.559999999999967,0.5,1.0,100.0,0.05
863.0,40.989999999999974,1.0,0.0,49.0,0.05
864.0,37.51,1.0,4.0,45.0,0.05
865.0,43.41999999999997,1.0,0.0,58.0,0.05
866.0,41.18999999999998,1.0,0.0,33.0,0.05
867.0,43.31999999999998,1.0,0.0,56.0,0.05
868.0,42.10999999999998,1.0,0.0,57.0,0.05
869.0,40.649999999999984,1.0,2.0,63.0,0.05
870.0,7.519999999999948,0.5,0.0,100.0,0.05
871.0,42.989999999999974,1.0,0.0,61.0,0.05
872.0,42.889999999999986,1.0,0.0,27.0,0.05
873.0,42.18999999999999,1.0,0.0,33.0,0.05
874.0,-4.319999999999994,0.0,0.0,100.0,0.05
875.0,42.21999999999996,1.0,0.0,66.0,0.05
876.0,43.379999999999974,1.0,0.0,46.0,0.05
877.0,7.439999999999951,0.5,0.0,100.0,0.05
878.0,42.30999999999999,1.0,0.0,29.0,0.05
879.0,8.479999999999947,0.5,0.0,100.0,0.05
880.0,42.45999999999998,1.0,0.0,46.0,0.05
881.0,37.62,1.0,3.0,74.0,0.05
882.0,42.489999999999995,1.0,0.0,51.0,0.05
883.0,2.83999999999999,0.5,0.0,100.0,0.05
884.0,42.36999999999997,1.0,0.0,55.0,0.05
885.0,42.71999999999999,1.0,0.0,32.0,0.05
886.0,9.639999999999947,0.5,0.0,100.0,0.05
